KB,AQI0,AQI1,AQI2,AQI3,Label0,Label1,Label2,Label3,Change1,Change2,Change3
2014-04-08T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-08T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-09T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-10T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-11T23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-04-12T18,NaN,NaN,NaN,33,NaN,NaN,NaN,0,NaN,NaN,NaN
2014-04-12T19,NaN,NaN,NaN,50,NaN,NaN,NaN,0,NaN,NaN,NaN
2014-04-12T20,NaN,NaN,NaN,58,NaN,NaN,NaN,1,NaN,NaN,NaN
2014-04-12T21,NaN,NaN,NaN,63,NaN,NaN,NaN,1,NaN,NaN,NaN
2014-04-12T22,NaN,NaN,NaN,79,NaN,NaN,NaN,1,NaN,NaN,NaN
2014-04-12T23,NaN,NaN,NaN,83,NaN,NaN,NaN,1,NaN,NaN,NaN
2014-04-13T00,NaN,NaN,33,74,NaN,NaN,0,1,NaN,NaN,NaN
2014-04-13T01,NaN,NaN,50,95,NaN,NaN,0,1,NaN,NaN,NaN
2014-04-13T02,NaN,NaN,58,105,NaN,NaN,1,2,NaN,NaN,NaN
2014-04-13T03,NaN,NaN,63,115,NaN,NaN,1,2,NaN,NaN,NaN
2014-04-13T04,NaN,NaN,79,127,NaN,NaN,1,2,NaN,NaN,NaN
2014-04-13T05,NaN,NaN,83,127,NaN,NaN,1,2,NaN,NaN,NaN
2014-04-13T06,NaN,33,74,113,NaN,0,1,2,NaN,NaN,NaN
2014-04-13T07,NaN,50,95,107,NaN,0,1,2,NaN,NaN,NaN
2014-04-13T08,NaN,58,105,114,NaN,1,2,2,NaN,NaN,NaN
2014-04-13T09,NaN,63,115,114,NaN,1,2,2,NaN,NaN,NaN
2014-04-13T10,NaN,79,127,93,NaN,1,2,1,NaN,NaN,NaN
2014-04-13T11,NaN,83,127,87,NaN,1,2,1,NaN,NaN,NaN
2014-04-13T12,33,74,113,82,0,1,2,1,0-1,0-2,0-1
2014-04-13T13,50,95,107,80,0,1,2,1,0-1,0-2,0-1
2014-04-13T14,58,105,114,85,1,2,2,1,1-2,1-2,1-1
2014-04-13T15,63,115,114,87,1,2,2,1,1-2,1-2,1-1
2014-04-13T16,79,127,93,90,1,2,1,1,1-2,1-1,1-1
2014-04-13T17,83,127,87,97,1,2,1,1,1-2,1-1,1-1
2014-04-13T18,74,113,82,87,1,2,1,1,1-2,1-1,1-1
2014-04-13T19,95,107,80,95,1,2,1,1,1-2,1-1,1-1
2014-04-13T20,105,114,85,72,2,2,1,1,2-2,2-1,2-1
2014-04-13T21,115,114,87,46,2,2,1,0,2-2,2-1,2-0
2014-04-13T22,127,93,90,52,2,1,1,1,2-1,2-1,2-1
2014-04-13T23,127,87,97,53,2,1,1,1,2-1,2-1,2-1
2014-04-14T00,113,82,87,58,2,1,1,1,2-1,2-1,2-1
2014-04-14T01,107,80,95,63,2,1,1,1,2-1,2-1,2-1
2014-04-14T02,114,85,72,63,2,1,1,1,2-1,2-1,2-1
2014-04-14T03,114,87,46,65,2,1,0,1,2-1,2-0,2-1
2014-04-14T04,93,90,52,62,1,1,1,1,1-1,1-1,1-1
2014-04-14T05,87,97,53,75,1,1,1,1,1-1,1-1,1-1
2014-04-14T06,82,87,58,88,1,1,1,1,1-1,1-1,1-1
2014-04-14T07,80,95,63,109,1,1,1,2,1-1,1-1,1-2
2014-04-14T08,85,72,63,124,1,1,1,2,1-1,1-1,1-2
2014-04-14T09,87,46,65,124,1,0,1,2,1-0,1-1,1-2
2014-04-14T10,90,52,62,130,1,1,1,2,1-1,1-1,1-2
2014-04-14T11,97,53,75,163,1,1,1,3,1-1,1-1,1-3
2014-04-14T12,87,58,88,193,1,1,1,3,1-1,1-1,1-3
2014-04-14T13,95,63,109,125,1,1,2,2,1-1,1-2,1-2
2014-04-14T14,72,63,124,182,1,1,2,3,1-1,1-2,1-3
2014-04-14T15,46,65,124,188,0,1,2,3,0-1,0-2,0-3
2014-04-14T16,52,62,130,173,1,1,2,3,1-1,1-2,1-3
2014-04-14T17,53,75,163,123,1,1,3,2,1-1,1-3,1-2
2014-04-14T18,58,88,193,89,1,1,3,1,1-1,1-3,1-1
2014-04-14T19,63,109,125,87,1,2,2,1,1-2,1-2,1-1
2014-04-14T20,63,124,182,NaN,1,2,3,NaN,1-2,1-3,NaN
2014-04-14T21,65,124,188,NaN,1,2,3,NaN,1-2,1-3,NaN
2014-04-14T22,62,130,173,99,1,2,3,1,1-2,1-3,1-1
2014-04-14T23,75,163,123,84,1,3,2,1,1-3,1-2,1-1
2014-04-15T00,88,193,89,65,1,3,1,1,1-3,1-1,1-1
2014-04-15T01,109,125,87,68,2,2,1,1,2-2,2-1,2-1
2014-04-15T02,124,182,NaN,67,2,3,NaN,1,2-3,NaN,2-1
2014-04-15T03,124,188,NaN,79,2,3,NaN,1,2-3,NaN,2-1
2014-04-15T04,130,173,99,54,2,3,1,1,2-3,2-1,2-1
2014-04-15T05,163,123,84,68,3,2,1,1,3-2,3-1,3-1
2014-04-15T06,193,89,65,75,3,1,1,1,3-1,3-1,3-1
2014-04-15T07,125,87,68,74,2,1,1,1,2-1,2-1,2-1
2014-04-15T08,182,NaN,67,68,3,NaN,1,1,NaN,3-1,3-1
2014-04-15T09,188,NaN,79,71,3,NaN,1,1,NaN,3-1,3-1
2014-04-15T10,173,99,54,51,3,1,1,1,3-1,3-1,3-1
2014-04-15T11,123,84,68,66,2,1,1,1,2-1,2-1,2-1
2014-04-15T12,89,65,75,55,1,1,1,1,1-1,1-1,1-1
2014-04-15T13,87,68,74,51,1,1,1,1,1-1,1-1,1-1
2014-04-15T14,NaN,67,68,58,NaN,1,1,1,NaN,NaN,NaN
2014-04-15T15,NaN,79,71,72,NaN,1,1,1,NaN,NaN,NaN
2014-04-15T16,99,54,51,83,1,1,1,1,1-1,1-1,1-1
2014-04-15T17,84,68,66,NaN,1,1,1,NaN,1-1,1-1,NaN
2014-04-15T18,65,75,55,84,1,1,1,1,1-1,1-1,1-1
2014-04-15T19,68,74,51,84,1,1,1,1,1-1,1-1,1-1
2014-04-15T20,67,68,58,99,1,1,1,1,1-1,1-1,1-1
2014-04-15T21,79,71,72,99,1,1,1,1,1-1,1-1,1-1
2014-04-15T22,54,51,83,115,1,1,1,2,1-1,1-1,1-2
2014-04-15T23,68,66,NaN,125,1,1,NaN,2,1-1,NaN,1-2
2014-04-16T00,75,55,84,86,1,1,1,1,1-1,1-1,1-1
2014-04-16T01,74,51,84,88,1,1,1,1,1-1,1-1,1-1
2014-04-16T02,68,58,99,95,1,1,1,1,1-1,1-1,1-1
2014-04-16T03,71,72,99,95,1,1,1,1,1-1,1-1,1-1
2014-04-16T04,51,83,115,122,1,1,2,2,1-1,1-2,1-2
2014-04-16T05,66,NaN,125,123,1,NaN,2,2,NaN,1-2,1-2
2014-04-16T06,55,84,86,130,1,1,1,2,1-1,1-1,1-2
2014-04-16T07,51,84,88,137,1,1,1,2,1-1,1-1,1-2
2014-04-16T08,58,99,95,132,1,1,1,2,1-1,1-1,1-2
2014-04-16T09,72,99,95,122,1,1,1,2,1-1,1-1,1-2
2014-04-16T10,83,115,122,115,1,2,2,2,1-2,1-2,1-2
2014-04-16T11,NaN,125,123,128,NaN,2,2,2,NaN,NaN,NaN
2014-04-16T12,84,86,130,135,1,1,2,2,1-1,1-2,1-2
2014-04-16T13,84,88,137,NaN,1,1,2,NaN,1-1,1-2,NaN
2014-04-16T14,99,95,132,139,1,1,2,2,1-1,1-2,1-2
2014-04-16T15,99,95,122,140,1,1,2,2,1-1,1-2,1-2
2014-04-16T16,115,122,115,168,2,2,2,3,2-2,2-2,2-3
2014-04-16T17,125,123,128,193,2,2,2,3,2-2,2-2,2-3
2014-04-16T18,86,130,135,172,1,2,2,3,1-2,1-2,1-3
2014-04-16T19,88,137,NaN,172,1,2,NaN,3,1-2,NaN,1-3
2014-04-16T20,95,132,139,150,1,2,2,2,1-2,1-2,1-2
2014-04-16T21,95,122,140,159,1,2,2,3,1-2,1-2,1-3
2014-04-16T22,122,115,168,151,2,2,3,3,2-2,2-3,2-3
2014-04-16T23,123,128,193,117,2,2,3,2,2-2,2-3,2-2
2014-04-17T00,130,135,172,102,2,2,3,2,2-2,2-3,2-2
2014-04-17T01,137,NaN,172,115,2,NaN,3,2,NaN,2-3,2-2
2014-04-17T02,132,139,150,103,2,2,2,2,2-2,2-2,2-2
2014-04-17T03,122,140,159,105,2,2,3,2,2-2,2-3,2-2
2014-04-17T04,115,168,151,100,2,3,3,1,2-3,2-3,2-1
2014-04-17T05,128,193,117,95,2,3,2,1,2-3,2-2,2-1
2014-04-17T06,135,172,102,92,2,3,2,1,2-3,2-2,2-1
2014-04-17T07,NaN,172,115,93,NaN,3,2,1,NaN,NaN,NaN
2014-04-17T08,139,150,103,88,2,2,2,1,2-2,2-2,2-1
2014-04-17T09,140,159,105,95,2,3,2,1,2-3,2-2,2-1
2014-04-17T10,168,151,100,102,3,3,1,2,3-3,3-1,3-2
2014-04-17T11,193,117,95,100,3,2,1,1,3-2,3-1,3-1
2014-04-17T12,172,102,92,103,3,2,1,2,3-2,3-1,3-2
2014-04-17T13,172,115,93,107,3,2,1,2,3-2,3-1,3-2
2014-04-17T14,150,103,88,119,2,2,1,2,2-2,2-1,2-2
2014-04-17T15,159,105,95,120,3,2,1,2,3-2,3-1,3-2
2014-04-17T16,151,100,102,123,3,1,2,2,3-1,3-2,3-2
2014-04-17T17,117,95,100,130,2,1,1,2,2-1,2-1,2-2
2014-04-17T18,102,92,103,129,2,1,2,2,2-1,2-2,2-2
2014-04-17T19,115,93,107,143,2,1,2,2,2-1,2-2,2-2
2014-04-17T20,103,88,119,150,2,1,2,2,2-1,2-2,2-2
2014-04-17T21,105,95,120,130,2,1,2,2,2-1,2-2,2-2
2014-04-17T22,100,102,123,NaN,1,2,2,NaN,1-2,1-2,NaN
2014-04-17T23,95,100,130,NaN,1,1,2,NaN,1-1,1-2,NaN
2014-04-18T00,92,103,129,95,1,2,2,1,1-2,1-2,1-1
2014-04-18T01,93,107,143,68,1,2,2,1,1-2,1-2,1-1
2014-04-18T02,88,119,150,57,1,2,2,1,1-2,1-2,1-1
2014-04-18T03,95,120,130,64,1,2,2,1,1-2,1-2,1-1
2014-04-18T04,102,123,NaN,55,2,2,NaN,1,2-2,NaN,2-1
2014-04-18T05,100,130,NaN,58,1,2,NaN,1,1-2,NaN,1-1
2014-04-18T06,103,129,95,50,2,2,1,0,2-2,2-1,2-0
2014-04-18T07,107,143,68,58,2,2,1,1,2-2,2-1,2-1
2014-04-18T08,119,150,57,80,2,2,1,1,2-2,2-1,2-1
2014-04-18T09,120,130,64,64,2,2,1,1,2-2,2-1,2-1
2014-04-18T10,123,NaN,55,52,2,NaN,1,1,NaN,2-1,2-1
2014-04-18T11,130,NaN,58,70,2,NaN,1,1,NaN,2-1,2-1
2014-04-18T12,129,95,50,74,2,1,0,1,2-1,2-0,2-1
2014-04-18T13,143,68,58,45,2,1,1,0,2-1,2-1,2-0
2014-04-18T14,150,57,80,34,2,1,1,0,2-1,2-1,2-0
2014-04-18T15,130,64,64,32,2,1,1,0,2-1,2-1,2-0
2014-04-18T16,NaN,55,52,57,NaN,1,1,1,NaN,NaN,NaN
2014-04-18T17,NaN,58,70,65,NaN,1,1,1,NaN,NaN,NaN
2014-04-18T18,95,50,74,NaN,1,0,1,NaN,1-0,1-1,NaN
2014-04-18T19,68,58,45,74,1,1,0,1,1-1,1-0,1-1
2014-04-18T20,57,80,34,83,1,1,0,1,1-1,1-0,1-1
2014-04-18T21,64,64,32,90,1,1,0,1,1-1,1-0,1-1
2014-04-18T22,55,52,57,94,1,1,1,1,1-1,1-1,1-1
2014-04-18T23,58,70,65,92,1,1,1,1,1-1,1-1,1-1
2014-04-19T00,50,74,NaN,103,0,1,NaN,2,0-1,NaN,0-2
2014-04-19T01,58,45,74,100,1,0,1,1,1-0,1-1,1-1
2014-04-19T02,80,34,83,82,1,0,1,1,1-0,1-1,1-1
2014-04-19T03,64,32,90,73,1,0,1,1,1-0,1-1,1-1
2014-04-19T04,52,57,94,58,1,1,1,1,1-1,1-1,1-1
2014-04-19T05,70,65,92,52,1,1,1,1,1-1,1-1,1-1
2014-04-19T06,74,NaN,103,54,1,NaN,2,1,NaN,1-2,1-1
2014-04-19T07,45,74,100,59,0,1,1,1,0-1,0-1,0-1
2014-04-19T08,34,83,82,65,0,1,1,1,0-1,0-1,0-1
2014-04-19T09,32,90,73,74,0,1,1,1,0-1,0-1,0-1
2014-04-19T10,57,94,58,77,1,1,1,1,1-1,1-1,1-1
2014-04-19T11,65,92,52,80,1,1,1,1,1-1,1-1,1-1
2014-04-19T12,NaN,103,54,79,NaN,2,1,1,NaN,NaN,NaN
2014-04-19T13,74,100,59,77,1,1,1,1,1-1,1-1,1-1
2014-04-19T14,83,82,65,88,1,1,1,1,1-1,1-1,1-1
2014-04-19T15,90,73,74,95,1,1,1,1,1-1,1-1,1-1
2014-04-19T16,94,58,77,69,1,1,1,1,1-1,1-1,1-1
2014-04-19T17,92,52,80,60,1,1,1,1,1-1,1-1,1-1
2014-04-19T18,103,54,79,60,2,1,1,1,2-1,2-1,2-1
2014-04-19T19,100,59,77,67,1,1,1,1,1-1,1-1,1-1
2014-04-19T20,82,65,88,78,1,1,1,1,1-1,1-1,1-1
2014-04-19T21,73,74,95,89,1,1,1,1,1-1,1-1,1-1
2014-04-19T22,58,77,69,84,1,1,1,1,1-1,1-1,1-1
2014-04-19T23,52,80,60,87,1,1,1,1,1-1,1-1,1-1
2014-04-20T00,54,79,60,83,1,1,1,1,1-1,1-1,1-1
2014-04-20T01,59,77,67,73,1,1,1,1,1-1,1-1,1-1
2014-04-20T02,65,88,78,73,1,1,1,1,1-1,1-1,1-1
2014-04-20T03,74,95,89,68,1,1,1,1,1-1,1-1,1-1
2014-04-20T04,77,69,84,74,1,1,1,1,1-1,1-1,1-1
2014-04-20T05,80,60,87,78,1,1,1,1,1-1,1-1,1-1
2014-04-20T06,79,60,83,80,1,1,1,1,1-1,1-1,1-1
2014-04-20T07,77,67,73,94,1,1,1,1,1-1,1-1,1-1
2014-04-20T08,88,78,73,77,1,1,1,1,1-1,1-1,1-1
2014-04-20T09,95,89,68,72,1,1,1,1,1-1,1-1,1-1
2014-04-20T10,69,84,74,70,1,1,1,1,1-1,1-1,1-1
2014-04-20T11,60,87,78,70,1,1,1,1,1-1,1-1,1-1
2014-04-20T12,60,83,80,69,1,1,1,1,1-1,1-1,1-1
2014-04-20T13,67,73,94,70,1,1,1,1,1-1,1-1,1-1
2014-04-20T14,78,73,77,80,1,1,1,1,1-1,1-1,1-1
2014-04-20T15,89,68,72,89,1,1,1,1,1-1,1-1,1-1
2014-04-20T16,84,74,70,79,1,1,1,1,1-1,1-1,1-1
2014-04-20T17,87,78,70,73,1,1,1,1,1-1,1-1,1-1
2014-04-20T18,83,80,69,NaN,1,1,1,NaN,1-1,1-1,NaN
2014-04-20T19,73,94,70,50,1,1,1,0,1-1,1-1,1-0
2014-04-20T20,73,77,80,36,1,1,1,0,1-1,1-1,1-0
2014-04-20T21,68,72,89,33,1,1,1,0,1-1,1-1,1-0
2014-04-20T22,74,70,79,24,1,1,1,0,1-1,1-1,1-0
2014-04-20T23,78,70,73,20,1,1,1,0,1-1,1-1,1-0
2014-04-21T00,80,69,NaN,24,1,1,NaN,0,1-1,NaN,1-0
2014-04-21T01,94,70,50,23,1,1,0,0,1-1,1-0,1-0
2014-04-21T02,77,80,36,29,1,1,0,0,1-1,1-0,1-0
2014-04-21T03,72,89,33,25,1,1,0,0,1-1,1-0,1-0
2014-04-21T04,70,79,24,38,1,1,0,0,1-1,1-0,1-0
2014-04-21T05,70,73,20,59,1,1,0,1,1-1,1-0,1-1
2014-04-21T06,69,NaN,24,69,1,NaN,0,1,NaN,1-0,1-1
2014-04-21T07,70,50,23,63,1,0,0,1,1-0,1-0,1-1
2014-04-21T08,80,36,29,49,1,0,0,0,1-0,1-0,1-0
2014-04-21T09,89,33,25,43,1,0,0,0,1-0,1-0,1-0
2014-04-21T10,79,24,38,38,1,0,0,0,1-0,1-0,1-0
