KB,pm2_5-0,pm10-0,o3-0,no2-0,so2-0,co-0,primary_pollutant_code-0,pm2_5-1,pm10-1,o3-1,no2-1,so2-1,co-1,primary_pollutant_code-1,pm2_5-2,pm10-2,o3-2,no2-2,so2-2,co-2,primary_pollutant_code-2,pm2_5-3,pm10-3,o3-3,no2-3,so2-3,co-3,primary_pollutant_code-3,pm2_5-4,pm10-4,o3-4,no2-4,so2-4,co-4,primary_pollutant_code-4,pm2_5-5,pm10-5,o3-5,no2-5,so2-5,co-5,primary_pollutant_code-5
2013-05-27T06,24,26,58,6,6,0.3,2,39,0,60,4,6,0.3,2,21,21,59,3,6,0.2,2,37,0,70,2,5,0.2,2,0,0,0,0,0,0.0,2,41,0,63,6,6,0.2,2
2013-05-27T07,38,45,52,15,7,0.3,2,24,26,58,6,6,0.3,2,39,0,60,4,6,0.3,2,21,21,59,3,6,0.2,2,37,0,70,2,5,0.2,2,0,0,0,0,0,0.0,2
2013-05-27T08,40,50,42,18,7,0.3,2,38,45,52,15,7,0.3,2,24,26,58,6,6,0.3,2,39,0,60,4,6,0.3,2,21,21,59,3,6,0.2,2,37,0,70,2,5,0.2,2
2013-05-27T09,40,0,56,14,8,0.3,2,40,50,42,18,7,0.3,2,38,45,52,15,7,0.3,2,24,26,58,6,6,0.3,2,39,0,60,4,6,0.3,2,21,21,59,3,6,0.2,2
2013-05-27T10,37,0,63,13,10,0.3,2,40,0,56,14,8,0.3,2,40,50,42,18,7,0.3,2,38,45,52,15,7,0.3,2,24,26,58,6,6,0.3,2,39,0,60,4,6,0.3,2
2013-05-27T11,30,44,67,15,17,0.5,2,37,0,63,13,10,0.3,2,40,0,56,14,8,0.3,2,40,50,42,18,7,0.3,2,38,45,52,15,7,0.3,2,24,26,58,6,6,0.3,2
2013-05-27T12,52,53,68,19,17,0.5,2,30,44,67,15,17,0.5,2,37,0,63,13,10,0.3,2,40,0,56,14,8,0.3,2,40,50,42,18,7,0.3,2,38,45,52,15,7,0.3,2
2013-05-27T13,46,58,72,22,17,0.5,2,52,53,68,19,17,0.5,2,30,44,67,15,17,0.5,2,37,0,63,13,10,0.3,2,40,0,56,14,8,0.3,2,40,50,42,18,7,0.3,2
2013-05-27T14,74,78,55,34,14,0.5,2,46,58,72,22,17,0.5,2,52,53,68,19,17,0.5,2,30,44,67,15,17,0.5,2,37,0,63,13,10,0.3,2,40,0,56,14,8,0.3,2
2013-05-27T15,56,65,57,37,16,0.5,2,74,78,55,34,14,0.5,2,46,58,72,22,17,0.5,2,52,53,68,19,17,0.5,2,30,44,67,15,17,0.5,2,37,0,63,13,10,0.3,2
2013-05-27T16,59,69,64,36,17,0.5,2,56,65,57,37,16,0.5,2,74,78,55,34,14,0.5,2,46,58,72,22,17,0.5,2,52,53,68,19,17,0.5,2,30,44,67,15,17,0.5,2
2013-05-27T17,62,69,72,33,14,0.5,2,59,69,64,36,17,0.5,2,56,65,57,37,16,0.5,2,74,78,55,34,14,0.5,2,46,58,72,22,17,0.5,2,52,53,68,19,17,0.5,2
2013-05-27T18,61,68,75,27,12,0.5,2,62,69,72,33,14,0.5,2,59,69,64,36,17,0.5,2,56,65,57,37,16,0.5,2,74,78,55,34,14,0.5,2,46,58,72,22,17,0.5,2
2013-05-27T19,53,56,74,24,10,0.4,2,61,68,75,27,12,0.5,2,62,69,72,33,14,0.5,2,59,69,64,36,17,0.5,2,56,65,57,37,16,0.5,2,74,78,55,34,14,0.5,2
2013-05-27T20,46,56,55,40,9,0.5,2,53,56,74,24,10,0.4,2,61,68,75,27,12,0.5,2,62,69,72,33,14,0.5,2,59,69,64,36,17,0.5,2,56,65,57,37,16,0.5,2
2013-05-27T21,76,92,41,43,9,0.5,2,46,56,55,40,9,0.5,2,53,56,74,24,10,0.4,2,61,68,75,27,12,0.5,2,62,69,72,33,14,0.5,2,59,69,64,36,17,0.5,2
2013-05-27T22,63,0,40,27,8,0.4,2,76,92,41,43,9,0.5,2,46,56,55,40,9,0.5,2,53,56,74,24,10,0.4,2,61,68,75,27,12,0.5,2,62,69,72,33,14,0.5,2
2013-05-27T23,56,61,8,64,8,0.5,2,63,0,40,27,8,0.4,2,76,92,41,43,9,0.5,2,46,56,55,40,9,0.5,2,53,56,74,24,10,0.4,2,61,68,75,27,12,0.5,2
2013-05-28T00,75,0,18,42,7,0.5,2,56,61,8,64,8,0.5,2,63,0,40,27,8,0.4,2,76,92,41,43,9,0.5,2,46,56,55,40,9,0.5,2,53,56,74,24,10,0.4,2
2013-05-28T01,69,0,30,20,7,0.5,2,75,0,18,42,7,0.5,2,56,61,8,64,8,0.5,2,63,0,40,27,8,0.4,2,76,92,41,43,9,0.5,2,46,56,55,40,9,0.5,2
2013-05-28T02,56,61,28,21,8,0.5,2,69,0,30,20,7,0.5,2,75,0,18,42,7,0.5,2,56,61,8,64,8,0.5,2,63,0,40,27,8,0.4,2,76,92,41,43,9,0.5,2
2013-05-28T03,58,58,24,23,8,0.5,2,56,61,28,21,8,0.5,2,69,0,30,20,7,0.5,2,75,0,18,42,7,0.5,2,56,61,8,64,8,0.5,2,63,0,40,27,8,0.4,2
2013-05-28T04,81,124,11,41,9,0.7,2,58,58,24,23,8,0.5,2,56,61,28,21,8,0.5,2,69,0,30,20,7,0.5,2,75,0,18,42,7,0.5,2,56,61,8,64,8,0.5,2
2013-05-28T05,81,0,5,48,10,0.7,2,81,124,11,41,9,0.7,2,58,58,24,23,8,0.5,2,56,61,28,21,8,0.5,2,69,0,30,20,7,0.5,2,75,0,18,42,7,0.5,2
2013-05-28T06,94,122,6,49,9,0.9,2,81,0,5,48,10,0.7,2,81,124,11,41,9,0.7,2,58,58,24,23,8,0.5,2,56,61,28,21,8,0.5,2,69,0,30,20,7,0.5,2
2013-05-28T07,96,97,6,44,10,0.8,2,94,122,6,49,9,0.9,2,81,0,5,48,10,0.7,2,81,124,11,41,9,0.7,2,58,58,24,23,8,0.5,2,56,61,28,21,8,0.5,2
2013-05-28T08,88,102,7,48,10,1.0,2,96,97,6,44,10,0.8,2,94,122,6,49,9,0.9,2,81,0,5,48,10,0.7,2,81,124,11,41,9,0.7,2,58,58,24,23,8,0.5,2
2013-05-28T09,120,126,7,50,12,1.0,2,88,102,7,48,10,1.0,2,96,97,6,44,10,0.8,2,94,122,6,49,9,0.9,2,81,0,5,48,10,0.7,2,81,124,11,41,9,0.7,2
2013-05-28T10,122,127,8,46,11,1.0,2,120,126,7,50,12,1.0,2,88,102,7,48,10,1.0,2,96,97,6,44,10,0.8,2,94,122,6,49,9,0.9,2,81,0,5,48,10,0.7,2
2013-05-28T11,91,0,11,44,12,0.8,2,122,127,8,46,11,1.0,2,120,126,7,50,12,1.0,2,88,102,7,48,10,1.0,2,96,97,6,44,10,0.8,2,94,122,6,49,9,0.9,2
2013-05-28T12,62,0,16,41,14,0.6,2,91,0,11,44,12,0.8,2,122,127,8,46,11,1.0,2,120,126,7,50,12,1.0,2,88,102,7,48,10,1.0,2,96,97,6,44,10,0.8,2
2013-05-28T13,29,34,16,44,14,0.6,2,62,0,16,41,14,0.6,2,91,0,11,44,12,0.8,2,122,127,8,46,11,1.0,2,120,126,7,50,12,1.0,2,88,102,7,48,10,1.0,2
2013-05-28T14,94,0,10,57,11,0.7,2,29,34,16,44,14,0.6,2,62,0,16,41,14,0.6,2,91,0,11,44,12,0.8,2,122,127,8,46,11,1.0,2,120,126,7,50,12,1.0,2
2013-05-28T15,86,0,11,58,14,0.7,2,94,0,10,57,11,0.7,2,29,34,16,44,14,0.6,2,62,0,16,41,14,0.6,2,91,0,11,44,12,0.8,2,122,127,8,46,11,1.0,2
2013-05-28T16,68,0,27,50,22,0.5,2,86,0,11,58,14,0.7,2,94,0,10,57,11,0.7,2,29,34,16,44,14,0.6,2,62,0,16,41,14,0.6,2,91,0,11,44,12,0.8,2
2013-05-28T17,68,0,36,57,20,0.6,2,68,0,27,50,22,0.5,2,86,0,11,58,14,0.7,2,94,0,10,57,11,0.7,2,29,34,16,44,14,0.6,2,62,0,16,41,14,0.6,2
2013-05-28T18,83,0,84,54,16,0.5,2,68,0,36,57,20,0.6,2,68,0,27,50,22,0.5,2,86,0,11,58,14,0.7,2,94,0,10,57,11,0.7,2,29,34,16,44,14,0.6,2
2013-05-28T19,58,108,58,49,12,0.4,2,83,0,84,54,16,0.5,2,68,0,36,57,20,0.6,2,68,0,27,50,22,0.5,2,86,0,11,58,14,0.7,2,94,0,10,57,11,0.7,2
2013-05-28T20,70,90,37,64,9,0.6,2,58,108,58,49,12,0.4,2,83,0,84,54,16,0.5,2,68,0,36,57,20,0.6,2,68,0,27,50,22,0.5,2,86,0,11,58,14,0.7,2
2013-05-28T21,68,0,21,57,9,0.5,2,70,90,37,64,9,0.6,2,58,108,58,49,12,0.4,2,83,0,84,54,16,0.5,2,68,0,36,57,20,0.6,2,68,0,27,50,22,0.5,2
2013-05-28T22,57,0,15,50,9,0.4,2,68,0,21,57,9,0.5,2,70,90,37,64,9,0.6,2,58,108,58,49,12,0.4,2,83,0,84,54,16,0.5,2,68,0,36,57,20,0.6,2
2013-05-28T23,15,20,55,11,8,0.1,2,57,0,15,50,9,0.4,2,68,0,21,57,9,0.5,2,70,90,37,64,9,0.6,2,58,108,58,49,12,0.4,2,83,0,84,54,16,0.5,2
2013-05-29T00,70,276,27,40,8,0.1,2,15,20,55,11,8,0.1,2,57,0,15,50,9,0.4,2,68,0,21,57,9,0.5,2,70,90,37,64,9,0.6,2,58,108,58,49,12,0.4,2
2013-05-29T01,44,140,36,34,7,0.1,2,70,276,27,40,8,0.1,2,15,20,55,11,8,0.1,2,57,0,15,50,9,0.4,2,68,0,21,57,9,0.5,2,70,90,37,64,9,0.6,2
2013-05-29T02,12,90,38,32,0,0.1,2,44,140,36,34,7,0.1,2,70,276,27,40,8,0.1,2,15,20,55,11,8,0.1,2,57,0,15,50,9,0.4,2,68,0,21,57,9,0.5,2
2013-05-29T03,8,76,0,32,11,0.0,2,12,90,38,32,0,0.1,2,44,140,36,34,7,0.1,2,70,276,27,40,8,0.1,2,15,20,55,11,8,0.1,2,57,0,15,50,9,0.4,2
2013-05-29T04,6,29,40,0,15,0.1,2,8,76,0,32,11,0.0,2,12,90,38,32,0,0.1,2,44,140,36,34,7,0.1,2,70,276,27,40,8,0.1,2,15,20,55,11,8,0.1,2
2013-05-29T05,9,19,38,22,18,0.2,2,6,29,40,0,15,0.1,2,8,76,0,32,11,0.0,2,12,90,38,32,0,0.1,2,44,140,36,34,7,0.1,2,70,276,27,40,8,0.1,2
2013-05-29T06,8,13,40,20,16,0.1,2,9,19,38,22,18,0.2,2,6,29,40,0,15,0.1,2,8,76,0,32,11,0.0,2,12,90,38,32,0,0.1,2,44,140,36,34,7,0.1,2
2013-05-29T07,9,45,41,20,21,0.2,2,8,13,40,20,16,0.1,2,9,19,38,22,18,0.2,2,6,29,40,0,15,0.1,2,8,76,0,32,11,0.0,2,12,90,38,32,0,0.1,2
2013-05-29T08,10,36,40,23,22,0.2,2,9,45,41,20,21,0.2,2,8,13,40,20,16,0.1,2,9,19,38,22,18,0.2,2,6,29,40,0,15,0.1,2,8,76,0,32,11,0.0,2
2013-05-29T09,12,15,49,19,18,0.2,2,10,36,40,23,22,0.2,2,9,45,41,20,21,0.2,2,8,13,40,20,16,0.1,2,9,19,38,22,18,0.2,2,6,29,40,0,15,0.1,2
2013-05-29T10,3,14,57,19,16,0.2,2,12,15,49,19,18,0.2,2,10,36,40,23,22,0.2,2,9,45,41,20,21,0.2,2,8,13,40,20,16,0.1,2,9,19,38,22,18,0.2,2
2013-05-29T11,6,0,70,16,10,0.2,3,3,14,57,19,16,0.2,2,12,15,49,19,18,0.2,2,10,36,40,23,22,0.2,2,9,45,41,20,21,0.2,2,8,13,40,20,16,0.1,2
2013-05-29T12,30,0,83,14,6,0.1,3,6,0,70,16,10,0.2,3,3,14,57,19,16,0.2,2,12,15,49,19,18,0.2,2,10,36,40,23,22,0.2,2,9,45,41,20,21,0.2,2
2013-05-29T13,16,0,93,12,6,0.1,3,30,0,83,14,6,0.1,3,6,0,70,16,10,0.2,3,3,14,57,19,16,0.2,2,12,15,49,19,18,0.2,2,10,36,40,23,22,0.2,2
2013-05-29T14,11,38,97,12,6,0.1,3,16,0,93,12,6,0.1,3,30,0,83,14,6,0.1,3,6,0,70,16,10,0.2,3,3,14,57,19,16,0.2,2,12,15,49,19,18,0.2,2
2013-05-29T15,8,41,99,14,7,0.1,3,11,38,97,12,6,0.1,3,16,0,93,12,6,0.1,3,30,0,83,14,6,0.1,3,6,0,70,16,10,0.2,3,3,14,57,19,16,0.2,2
2013-05-29T16,3,41,100,16,7,0.1,3,8,41,99,14,7,0.1,3,11,38,97,12,6,0.1,3,16,0,93,12,6,0.1,3,30,0,83,14,6,0.1,3,6,0,70,16,10,0.2,3
2013-05-29T17,11,32,99,18,5,0.1,3,3,41,100,16,7,0.1,3,8,41,99,14,7,0.1,3,11,38,97,12,6,0.1,3,16,0,93,12,6,0.1,3,30,0,83,14,6,0.1,3
2013-05-29T18,3,46,99,17,6,0.1,3,11,32,99,18,5,0.1,3,3,41,100,16,7,0.1,3,8,41,99,14,7,0.1,3,11,38,97,12,6,0.1,3,16,0,93,12,6,0.1,3
2013-05-29T19,10,55,80,16,8,0.2,3,3,46,99,17,6,0.1,3,11,32,99,18,5,0.1,3,3,41,100,16,7,0.1,3,8,41,99,14,7,0.1,3,11,38,97,12,6,0.1,3
2013-05-29T20,18,81,52,1,11,0.3,3,10,55,80,16,8,0.2,3,3,46,99,17,6,0.1,3,11,32,99,18,5,0.1,3,3,41,100,16,7,0.1,3,8,41,99,14,7,0.1,3
2013-05-29T21,31,0,61,1,15,0.3,3,18,81,52,1,11,0.3,3,10,55,80,16,8,0.2,3,3,46,99,17,6,0.1,3,11,32,99,18,5,0.1,3,3,41,100,16,7,0.1,3
2013-05-29T22,31,51,46,1,10,0.3,3,31,0,61,1,15,0.3,3,18,81,52,1,11,0.3,3,10,55,80,16,8,0.2,3,3,46,99,17,6,0.1,3,11,32,99,18,5,0.1,3
2013-05-29T23,14,38,58,1,6,0.2,3,31,51,46,1,10,0.3,3,31,0,61,1,15,0.3,3,18,81,52,1,11,0.3,3,10,55,80,16,8,0.2,3,3,46,99,17,6,0.1,3
2013-05-30T00,11,26,58,1,6,0.1,0,14,38,58,1,6,0.2,3,31,51,46,1,10,0.3,3,31,0,61,1,15,0.3,3,18,81,52,1,11,0.3,3,10,55,80,16,8,0.2,3
2013-05-30T01,7,25,56,1,6,0.1,0,11,26,58,1,6,0.1,0,14,38,58,1,6,0.2,3,31,51,46,1,10,0.3,3,31,0,61,1,15,0.3,3,18,81,52,1,11,0.3,3
2013-05-30T02,24,62,46,1,6,0.2,0,7,25,56,1,6,0.1,0,11,26,58,1,6,0.1,0,14,38,58,1,6,0.2,3,31,51,46,1,10,0.3,3,31,0,61,1,15,0.3,3
2013-05-30T03,17,32,32,1,6,0.2,0,24,62,46,1,6,0.2,0,7,25,56,1,6,0.1,0,11,26,58,1,6,0.1,0,14,38,58,1,6,0.2,3,31,51,46,1,10,0.3,3
2013-05-30T04,18,69,25,1,10,0.3,0,17,32,32,1,6,0.2,0,24,62,46,1,6,0.2,0,7,25,56,1,6,0.1,0,11,26,58,1,6,0.1,0,14,38,58,1,6,0.2,3
2013-05-30T05,20,50,10,1,10,0.4,0,18,69,25,1,10,0.3,0,17,32,32,1,6,0.2,0,24,62,46,1,6,0.2,0,7,25,56,1,6,0.1,0,11,26,58,1,6,0.1,0
2013-05-30T06,15,62,18,1,11,0.4,0,20,50,10,1,10,0.4,0,18,69,25,1,10,0.3,0,17,32,32,1,6,0.2,0,24,62,46,1,6,0.2,0,7,25,56,1,6,0.1,0
2013-05-30T07,8,74,28,1,13,0.3,0,15,62,18,1,11,0.4,0,20,50,10,1,10,0.4,0,18,69,25,1,10,0.3,0,17,32,32,1,6,0.2,0,24,62,46,1,6,0.2,0
2013-05-30T08,19,123,17,1,14,0.5,0,8,74,28,1,13,0.3,0,15,62,18,1,11,0.4,0,20,50,10,1,10,0.4,0,18,69,25,1,10,0.3,0,17,32,32,1,6,0.2,0
2013-05-30T09,0,0,0,0,0,0.0,3,19,123,17,1,14,0.5,0,8,74,28,1,13,0.3,0,15,62,18,1,11,0.4,0,20,50,10,1,10,0.4,0,18,69,25,1,10,0.3,0
2013-05-30T10,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,19,123,17,1,14,0.5,0,8,74,28,1,13,0.3,0,15,62,18,1,11,0.4,0,20,50,10,1,10,0.4,0
2013-05-30T11,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,19,123,17,1,14,0.5,0,8,74,28,1,13,0.3,0,15,62,18,1,11,0.4,0
2013-05-30T12,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,19,123,17,1,14,0.5,0,8,74,28,1,13,0.3,0
2013-05-30T13,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,19,123,17,1,14,0.5,0
2013-05-30T14,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3
2013-05-30T15,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3
2013-05-30T16,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3
2013-05-30T17,34,160,203,26,19,0.5,4,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3
2013-05-30T18,57,151,208,31,24,0.6,4,34,160,203,26,19,0.5,4,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3
2013-05-30T19,42,209,190,39,38,0.6,4,57,151,208,31,24,0.6,4,34,160,203,26,19,0.5,4,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3
2013-05-30T20,60,153,188,42,44,0.8,4,42,209,190,39,38,0.6,4,57,151,208,31,24,0.6,4,34,160,203,26,19,0.5,4,0,0,0,0,0,0.0,3,0,0,0,0,0,0.0,3
2013-05-30T21,56,161,159,38,35,0.7,4,60,153,188,42,44,0.8,4,42,209,190,39,38,0.6,4,57,151,208,31,24,0.6,4,34,160,203,26,19,0.5,4,0,0,0,0,0,0.0,3
2013-05-30T22,48,186,114,54,29,0.9,4,56,161,159,38,35,0.7,4,60,153,188,42,44,0.8,4,42,209,190,39,38,0.6,4,57,151,208,31,24,0.6,4,34,160,203,26,19,0.5,4
2013-05-30T23,59,157,94,56,27,1.0,4,48,186,114,54,29,0.9,4,56,161,159,38,35,0.7,4,60,153,188,42,44,0.8,4,42,209,190,39,38,0.6,4,57,151,208,31,24,0.6,4
2013-05-31T00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59,157,94,56,27,1.0,4,48,186,114,54,29,0.9,4,56,161,159,38,35,0.7,4,60,153,188,42,44,0.8,4,42,209,190,39,38,0.6,4
2013-05-31T01,46,122,119,25,30,0.7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59,157,94,56,27,1.0,4,48,186,114,54,29,0.9,4,56,161,159,38,35,0.7,4,60,153,188,42,44,0.8,4
2013-05-31T02,55,119,100,29,27,0.9,3,46,122,119,25,30,0.7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59,157,94,56,27,1.0,4,48,186,114,54,29,0.9,4,56,161,159,38,35,0.7,4
2013-05-31T03,48,94,100,25,27,0.8,3,55,119,100,29,27,0.9,3,46,122,119,25,30,0.7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59,157,94,56,27,1.0,4,48,186,114,54,29,0.9,4
2013-05-31T04,48,115,106,21,26,0.8,3,48,94,100,25,27,0.8,3,55,119,100,29,27,0.9,3,46,122,119,25,30,0.7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59,157,94,56,27,1.0,4
2013-05-31T05,52,105,75,31,22,0.9,3,48,115,106,21,26,0.8,3,48,94,100,25,27,0.8,3,55,119,100,29,27,0.9,3,46,122,119,25,30,0.7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2013-05-31T06,54,119,82,27,20,0.9,3,52,105,75,31,22,0.9,3,48,115,106,21,26,0.8,3,48,94,100,25,27,0.8,3,55,119,100,29,27,0.9,3,46,122,119,25,30,0.7,4
2013-05-31T07,63,167,32,66,21,1.0,3,54,119,82,27,20,0.9,3,52,105,75,31,22,0.9,3,48,115,106,21,26,0.8,3,48,94,100,25,27,0.8,3,55,119,100,29,27,0.9,3
2013-05-31T08,62,154,66,41,30,0.9,3,63,167,32,66,21,1.0,3,54,119,82,27,20,0.9,3,52,105,75,31,22,0.9,3,48,115,106,21,26,0.8,3,48,94,100,25,27,0.8,3
2013-05-31T09,80,192,72,49,38,0.9,3,62,154,66,41,30,0.9,3,63,167,32,66,21,1.0,3,54,119,82,27,20,0.9,3,52,105,75,31,22,0.9,3,48,115,106,21,26,0.8,3
2013-05-31T10,90,184,105,40,44,0.9,3,80,192,72,49,38,0.9,3,62,154,66,41,30,0.9,3,63,167,32,66,21,1.0,3,54,119,82,27,20,0.9,3,52,105,75,31,22,0.9,3
2013-05-31T11,100,172,139,34,46,0.9,3,90,184,105,40,44,0.9,3,80,192,72,49,38,0.9,3,62,154,66,41,30,0.9,3,63,167,32,66,21,1.0,3,54,119,82,27,20,0.9,3
2013-05-31T12,127,231,155,47,48,1.0,3,100,172,139,34,46,0.9,3,90,184,105,40,44,0.9,3,80,192,72,49,38,0.9,3,62,154,66,41,30,0.9,3,63,167,32,66,21,1.0,3
2013-05-31T13,122,199,187,44,53,1.1,3,127,231,155,47,48,1.0,3,100,172,139,34,46,0.9,3,90,184,105,40,44,0.9,3,80,192,72,49,38,0.9,3,62,154,66,41,30,0.9,3
2013-05-31T14,132,202,223,39,57,1.2,4,122,199,187,44,53,1.1,3,127,231,155,47,48,1.0,3,100,172,139,34,46,0.9,3,90,184,105,40,44,0.9,3,80,192,72,49,38,0.9,3
2013-05-31T15,128,203,273,30,62,1.2,4,132,202,223,39,57,1.2,4,122,199,187,44,53,1.1,3,127,231,155,47,48,1.0,3,100,172,139,34,46,0.9,3,90,184,105,40,44,0.9,3
2013-05-31T16,124,161,265,24,76,1.3,4,128,203,273,30,62,1.2,4,132,202,223,39,57,1.2,4,122,199,187,44,53,1.1,3,127,231,155,47,48,1.0,3,100,172,139,34,46,0.9,3
2013-05-31T17,116,183,244,26,83,1.3,4,124,161,265,24,76,1.3,4,128,203,273,30,62,1.2,4,132,202,223,39,57,1.2,4,122,199,187,44,53,1.1,3,127,231,155,47,48,1.0,3
2013-05-31T18,118,193,239,26,76,1.3,4,116,183,244,26,83,1.3,4,124,161,265,24,76,1.3,4,128,203,273,30,62,1.2,4,132,202,223,39,57,1.2,4,122,199,187,44,53,1.1,3
2013-05-31T19,119,259,217,30,66,1.3,4,118,193,239,26,76,1.3,4,116,183,244,26,83,1.3,4,124,161,265,24,76,1.3,4,128,203,273,30,62,1.2,4,132,202,223,39,57,1.2,4
2013-05-31T20,140,226,189,30,64,1.399,4,119,259,217,30,66,1.3,4,118,193,239,26,76,1.3,4,116,183,244,26,83,1.3,4,124,161,265,24,76,1.3,4,128,203,273,30,62,1.2,4
2013-05-31T21,139,210,168,27,56,1.3,4,140,226,189,30,64,1.399,4,119,259,217,30,66,1.3,4,118,193,239,26,76,1.3,4,116,183,244,26,83,1.3,4,124,161,265,24,76,1.3,4
2013-05-31T22,146,197,148,28,53,1.3,4,139,210,168,27,56,1.3,4,140,226,189,30,64,1.399,4,119,259,217,30,66,1.3,4,118,193,239,26,76,1.3,4,116,183,244,26,83,1.3,4
2013-05-31T23,156,184,128,27,42,1.399,4,146,197,148,28,53,1.3,4,139,210,168,27,56,1.3,4,140,226,189,30,64,1.399,4,119,259,217,30,66,1.3,4,118,193,239,26,76,1.3,4
2013-06-01T00,151,177,117,21,32,1.399,2,156,184,128,27,42,1.399,4,146,197,148,28,53,1.3,4,139,210,168,27,56,1.3,4,140,226,189,30,64,1.399,4,119,259,217,30,66,1.3,4
2013-06-01T01,155,161,100,21,25,1.3,2,151,177,117,21,32,1.399,2,156,184,128,27,42,1.399,4,146,197,148,28,53,1.3,4,139,210,168,27,56,1.3,4,140,226,189,30,64,1.399,4
2013-06-01T02,158,0,90,24,23,1.3,2,155,161,100,21,25,1.3,2,151,177,117,21,32,1.399,2,156,184,128,27,42,1.399,4,146,197,148,28,53,1.3,4,139,210,168,27,56,1.3,4
2013-06-01T03,146,0,97,18,23,1.2,2,158,0,90,24,23,1.3,2,155,161,100,21,25,1.3,2,151,177,117,21,32,1.399,2,156,184,128,27,42,1.399,4,146,197,148,28,53,1.3,4
2013-06-01T04,137,0,95,16,21,1.2,2,146,0,97,18,23,1.2,2,158,0,90,24,23,1.3,2,155,161,100,21,25,1.3,2,151,177,117,21,32,1.399,2,156,184,128,27,42,1.399,4
2013-06-01T05,113,0,85,18,21,1.0,2,137,0,95,16,21,1.2,2,146,0,97,18,23,1.2,2,158,0,90,24,23,1.3,2,155,161,100,21,25,1.3,2,151,177,117,21,32,1.399,2
2013-06-01T06,91,115,53,39,20,1.0,2,113,0,85,18,21,1.0,2,137,0,95,16,21,1.2,2,146,0,97,18,23,1.2,2,158,0,90,24,23,1.3,2,155,161,100,21,25,1.3,2
2013-06-01T07,112,0,18,81,28,1.1,2,91,115,53,39,20,1.0,2,113,0,85,18,21,1.0,2,137,0,95,16,21,1.2,2,146,0,97,18,23,1.2,2,158,0,90,24,23,1.3,2
2013-06-01T08,48,0,56,33,16,0.5,2,112,0,18,81,28,1.1,2,91,115,53,39,20,1.0,2,113,0,85,18,21,1.0,2,137,0,95,16,21,1.2,2,146,0,97,18,23,1.2,2
2013-06-01T09,28,0,84,9,7,0.2,2,48,0,56,33,16,0.5,2,112,0,18,81,28,1.1,2,91,115,53,39,20,1.0,2,113,0,85,18,21,1.0,2,137,0,95,16,21,1.2,2
2013-06-01T10,3,10,92,8,6,0.2,2,28,0,84,9,7,0.2,2,48,0,56,33,16,0.5,2,112,0,18,81,28,1.1,2,91,115,53,39,20,1.0,2,113,0,85,18,21,1.0,2
2013-06-01T11,22,0,96,8,8,0.2,2,3,10,92,8,6,0.2,2,28,0,84,9,7,0.2,2,48,0,56,33,16,0.5,2,112,0,18,81,28,1.1,2,91,115,53,39,20,1.0,2
